player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs
16406,Michael John Lumb,1980-02-12,46y 142d,England,Top order Batter,Left hand Bat,Right arm Medium,2010 - 2014,2011,IPL 2011,DCH,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,2010-05-03,2014-03-31,2014-02-28,2014-03-05,,,,
16406,Michael John Lumb,1980-02-12,46y 142d,England,Top order Batter,Left hand Bat,Right arm Medium,2010 - 2014,2009/10,IPL 2009/10,RR,11,11.0,0.0,278.0,83.0,25.27,192.0,144.79,0.0,1.0,45.0,6.0,4,0,,,,,,,,,,,2010-05-03,2014-03-31,2014-02-28,2014-03-05,,,,
31028,Mohnish Dinesh Mishra,1984-02-09,42y 145d,India,Batter,Right hand Bat,Right arm Offbreak,,2012,IPL 2012,PWI,1,1.0,0.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,
31028,Mohnish Dinesh Mishra,1984-02-09,42y 145d,India,Batter,Right hand Bat,Right arm Offbreak,,2011,IPL 2011,PWI,6,5.0,1.0,67.0,37.0,16.75,60.0,111.66,0.0,0.0,5.0,2.0,0,0,,,,,,,,,,,,,,,,,,
31028,Mohnish Dinesh Mishra,1984-02-09,42y 145d,India,Batter,Right hand Bat,Right arm Offbreak,,2009/10,IPL 2009/10,DCH,11,11.0,0.0,166.0,41.0,15.09,144.0,115.27,0.0,0.0,18.0,6.0,1,0,,,,,,,,,,,,,,,,,,
51050,Demuni Nuwan Tharanga Zoysa,1978-05-13,48y 52d,Sri Lanka,Bowler,Left hand Bat,Left arm Fast medium,1997 - 2007,2007/08,IPL 2007/08,DCH,3,2.0,1.0,11.0,10.0,11.0,9.0,122.22,0.0,0.0,1.0,0.0,1,0,2.0,9.0,66.0,1/30,1/30,49.5,33.0,0.0,0.0,0.0,,,1997-03-25,2007-02-08,1.0,30.0,1.0,30.0
272949,David Paidikalva Vijaykumar,1986-10-20,39y 257d,India,,Right hand Bat,Right arm Medium,,2007/08,IPL 2007/08,DCH,9,2.0,2.0,1.0,1.0,,1.0,100.0,0.0,0.0,0.0,0.0,0,0,4.0,7.85,152.0,1/17,1/17,49.75,38.0,0.0,0.0,0.0,,,,,1.0,17.0,1.0,17.0
327127,PM Sarvesh Kumar,1989-04-26,37y 69d,India,,Right hand Bat,Right arm Medium,,2007/08,IPL 2007/08,DCH,2,1.0,1.0,1.0,1.0,,2.0,50.0,0.0,0.0,0.0,0.0,0,0,1.0,8.4,30.0,1/18,1/18,42.0,30.0,0.0,0.0,0.0,,,,,1.0,18.0,1.0,18.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2015,IPL 2015,MI,1,,,,,,,,,,,,0,0,0.0,11.5,12.0,,,,,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,,,,
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2014,IPL 2014,MI,12,3.0,2.0,4.0,2.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0,0,4.0,8.26,276.0,2/30,2/30,95.0,69.0,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,2.0,30.0,2.0,30.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2013,IPL 2013,MI,16,3.0,2.0,2.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2,0,16.0,7.28,314.0,3/11,3/11,23.81,19.6,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,3.0,11.0,3.0,11.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2012,IPL 2012,MI,9,3.0,1.0,4.0,3.0,2.0,14.0,28.57,0.0,0.0,0.0,0.0,1,0,9.0,7.33,180.0,2/17,2/17,24.44,20.0,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,2.0,17.0,2.0,17.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2011,IPL 2011,DCH,10,,,,,,,,,,,,2,0,10.0,7.24,221.0,3/26,3/26,26.7,22.1,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,3.0,26.0,3.0,26.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2009/10,IPL 2009/10,DCH,16,6.0,3.0,3.0,2.0,1.0,8.0,37.5,0.0,0.0,0.0,0.0,4,0,21.0,7.29,353.0,3/26,3/26,20.42,16.8,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,3.0,26.0,3.0,26.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2009,IPL 2009,DCH,15,4.0,1.0,1.0,1.0,0.33,7.0,14.28,0.0,0.0,0.0,0.0,2,0,18.0,6.5,321.0,3/21,3/21,19.33,17.8,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,3.0,21.0,3.0,21.0
32130,Pragyan Prayash Ojha,1986-09-05,39y 302d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2008 - 2013,2007/08,IPL 2007/08,DCH,13,4.0,2.0,2.0,1.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,3,0,11.0,7.67,222.0,2/18,2/18,25.81,20.1,0.0,0.0,0.0,2009-06-06,2010-06-13,2008-06-28,2012-07-24,2.0,18.0,2.0,18.0
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2026,IPL 2026,MI,9,9.0,1.0,283.0,84.0,35.37,180.0,157.22,0.0,2.0,21.0,21.0,0,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2025,IPL 2025,MI,15,15.0,1.0,418.0,81.0,29.85,280.0,149.28,0.0,4.0,41.0,22.0,1,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2024,IPL 2024,MI,14,14.0,1.0,417.0,105.0,32.07,278.0,150.0,1.0,1.0,45.0,23.0,3,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2023,IPL 2023,MI,16,16.0,0.0,332.0,65.0,20.75,250.0,132.8,0.0,2.0,35.0,17.0,1,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2022,IPL 2022,MI,14,14.0,0.0,268.0,48.0,19.14,223.0,120.17,0.0,0.0,28.0,13.0,7,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2021,IPL 2021,MI,13,13.0,0.0,381.0,63.0,29.3,299.0,127.42,0.0,1.0,33.0,14.0,1,0,0.0,11.14,7.0,,,,,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2020/21,IPL 2020/21,MI,12,12.0,0.0,332.0,80.0,27.66,260.0,127.69,0.0,3.0,27.0,19.0,6,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2019,IPL 2019,MI,15,15.0,1.0,405.0,67.0,28.92,315.0,128.57,0.0,2.0,52.0,10.0,4,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2018,IPL 2018,MI,14,14.0,2.0,286.0,94.0,23.83,215.0,133.02,0.0,2.0,25.0,12.0,8,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2017,IPL 2017,MI,17,16.0,2.0,333.0,67.0,23.78,273.0,121.97,0.0,3.0,31.0,9.0,10,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2016,IPL 2016,MI,14,14.0,3.0,489.0,85.0,44.45,368.0,132.88,0.0,5.0,49.0,16.0,2,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2015,IPL 2015,MI,16,16.0,2.0,482.0,98.0,34.42,333.0,144.74,0.0,3.0,41.0,21.0,5,0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2014,IPL 2014,MI,15,15.0,2.0,390.0,59.0,30.0,302.0,129.13,0.0,3.0,31.0,16.0,5,0,1.0,8.66,18.0,1/20,1/20,26.0,18.0,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,1.0,20.0,1.0,20.0
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2013,IPL 2013,MI,19,19.0,5.0,538.0,79.0,38.42,409.0,131.54,0.0,4.0,35.0,28.0,7,0,0.0,4.5,8.0,,,,,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2012,IPL 2012,MI,17,16.0,2.0,433.0,109.0,30.92,342.0,126.6,1.0,3.0,39.0,18.0,13,0,0.0,16.0,6.0,,,,,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2011,IPL 2011,MI,16,14.0,3.0,372.0,87.0,33.81,297.0,125.25,0.0,3.0,32.0,13.0,7,0,0.0,13.25,24.0,,,,,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2009/10,IPL 2009/10,DCH,16,16.0,2.0,404.0,73.0,28.85,302.0,133.77,0.0,3.0,36.0,14.0,9,0,2.0,8.05,114.0,1/19,1/19,76.5,57.0,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,1.0,19.0,1.0,19.0
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2009,IPL 2009,DCH,16,16.0,3.0,362.0,52.0,27.84,315.0,114.92,0.0,1.0,22.0,18.0,5,0,11.0,7.0,138.0,4/6,4/6,14.63,12.5,1.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,4.0,6.0,4.0,6.0
34102,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,2007/08,IPL 2007/08,DCH,13,12.0,1.0,404.0,76.0,36.72,273.0,147.98,0.0,4.0,38.0,19.0,8,0,1.0,6.25,24.0,1/25,1/25,25.0,24.0,0.0,0.0,0.0,2007-09-19,2024-06-29,2007-06-23,2026-06-20,1.0,25.0,1.0,25.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2016,IPL 2016,RPS,4,,,,,,,,,,,,0,0,3.0,9.25,72.0,1/23,1/23,37.0,24.0,0.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,1.0,23.0,1.0,23.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2013,IPL 2013,RCB,11,,,,,,,,,,,,4,0,13.0,8.41,239.0,3/13,3/13,25.76,18.3,0.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,3.0,13.0,3.0,13.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2012,IPL 2012,MI,11,5.0,3.0,6.0,3.0,3.0,12.0,50.0,0.0,0.0,0.0,0.0,3,0,10.0,7.75,246.0,3/28,3/28,31.8,24.6,0.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,3.0,28.0,3.0,28.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2011,IPL 2011,Kochi,14,5.0,2.0,2.0,1.0,0.66,4.0,50.0,0.0,0.0,0.0,0.0,6,0,13.0,6.9,300.0,4/25,4/25,26.53,23.0,1.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,4.0,25.0,4.0,25.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2009/10,IPL 2009/10,DCH,12,5.0,3.0,9.0,4.0,4.5,19.0,47.36,0.0,0.0,0.0,0.0,4,0,13.0,8.8,252.0,3/17,3/17,28.46,19.3,0.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,3.0,17.0,3.0,17.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2009,IPL 2009,DCH,16,6.0,2.0,8.0,4.0,2.0,17.0,47.05,0.0,0.0,0.0,0.0,7,0,23.0,6.98,358.0,4/22,4/22,18.13,15.5,1.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,4.0,22.0,4.0,22.0
35280,Rudra Pratap Singh,1985-12-06,40y 210d,India,Bowler,Right hand Bat,Left arm Fast medium,2005 - 2011,2007/08,IPL 2007/08,DCH,14,9.0,5.0,27.0,10.0,6.75,24.0,112.5,0.0,0.0,2.0,1.0,5,0,15.0,8.61,308.0,3/35,3/35,29.46,20.5,0.0,0.0,0.0,2007-09-13,2009-06-16,2005-09-04,2011-09-16,3.0,35.0,3.0,35.0
223642,Juan Theron,1985-07-24,40y 345d,United States of America,Bowler,Right hand Bat,Right arm Medium fast,2010 - 2022,2015,IPL 2015,RR,1,1.0,1.0,1.0,1.0,,1.0,100.0,0.0,0.0,0.0,0.0,0,0,1.0,10.0,24.0,1/40,1/40,40.0,24.0,0.0,0.0,0.0,2010-10-08,2022-07-17,2010-10-15,2022-06-12,1.0,40.0,1.0,40.0
223642,Juan Theron,1985-07-24,40y 345d,United States of America,Bowler,Right hand Bat,Right arm Medium fast,2010 - 2022,2012,IPL 2012,DCH,2,1.0,1.0,7.0,7.0,,6.0,116.66,0.0,0.0,1.0,0.0,0,0,2.0,8.25,48.0,2/37,2/37,33.0,24.0,0.0,0.0,0.0,2010-10-08,2022-07-17,2010-10-15,2022-06-12,2.0,37.0,2.0,37.0
223642,Juan Theron,1985-07-24,40y 345d,United States of America,Bowler,Right hand Bat,Right arm Medium fast,2010 - 2022,2009/10,IPL 2009/10,PBKS,7,2.0,0.0,2.0,2.0,1.0,5.0,40.0,0.0,0.0,0.0,0.0,1,0,6.0,7.79,144.0,2/17,2/17,31.16,24.0,0.0,0.0,0.0,2010-10-08,2022-07-17,2010-10-15,2022-06-12,2.0,17.0,2.0,17.0
5779,Ryan James Harris,1979-10-11,46y 266d,Australia,Bowler,Right hand Bat,Right arm Fast,2009 - 2015,2013,IPL 2013,PBKS,3,2.0,1.0,2.0,2.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0,0,1.0,6.0,72.0,1/12,1/12,72.0,72.0,0.0,0.0,0.0,2010-02-23,2010-05-05,2009-01-18,2012-02-24,1.0,12.0,1.0,12.0
5779,Ryan James Harris,1979-10-11,46y 266d,Australia,Bowler,Right hand Bat,Right arm Fast,2009 - 2015,2012,IPL 2012,PBKS,5,2.0,1.0,18.0,15.0,18.0,11.0,163.63,0.0,0.0,1.0,1.0,2,0,8.0,7.22,108.0,4/34,4/34,16.25,13.5,1.0,0.0,0.0,2010-02-23,2010-05-05,2009-01-18,2012-02-24,4.0,34.0,4.0,34.0
5779,Ryan James Harris,1979-10-11,46y 266d,Australia,Bowler,Right hand Bat,Right arm Fast,2009 - 2015,2011,IPL 2011,PBKS,13,7.0,2.0,31.0,17.0,6.2,39.0,79.48,0.0,0.0,3.0,0.0,8,0,16.0,8.12,282.0,3/28,3/28,23.87,17.6,0.0,0.0,0.0,2010-02-23,2010-05-05,2009-01-18,2012-02-24,3.0,28.0,3.0,28.0
5779,Ryan James Harris,1979-10-11,46y 266d,Australia,Bowler,Right hand Bat,Right arm Fast,2009 - 2015,2009/10,IPL 2009/10,DCH,8,5.0,1.0,45.0,15.0,11.25,39.0,115.38,0.0,0.0,2.0,2.0,5,0,14.0,7.59,184.0,3/18,3/18,16.64,13.1,0.0,0.0,0.0,2010-02-23,2010-05-05,2009-01-18,2012-02-24,3.0,18.0,3.0,18.0
5779,Ryan James Harris,1979-10-11,46y 266d,Australia,Bowler,Right hand Bat,Right arm Fast,2009 - 2015,2009,IPL 2009,DCH,8,5.0,4.0,21.0,9.0,21.0,18.0,116.66,0.0,0.0,0.0,0.0,5,0,6.0,7.41,186.0,3/27,3/27,38.33,31.0,0.0,0.0,0.0,2010-02-23,2010-05-05,2009-01-18,2012-02-24,3.0,27.0,3.0,27.0
27225,Sanjay Bapusaheb Bangar,1972-10-11,53y 266d,India,,Right hand Bat,Right arm Medium fast,2001 - 2004,2009,IPL 2009,KKR,1,1.0,0.0,2.0,2.0,2.0,9.0,22.22,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,2002-01-25,2004-01-24,,,,
27225,Sanjay Bapusaheb Bangar,1972-10-11,53y 266d,India,,Right hand Bat,Right arm Medium fast,2001 - 2004,2007/08,IPL 2007/08,DCH,11,7.0,1.0,47.0,17.0,7.83,49.0,95.91,0.0,0.0,1.0,3.0,2,0,4.0,8.76,150.0,2/34,2/34,54.75,37.5,0.0,0.0,0.0,,,2002-01-25,2004-01-24,2.0,34.0,2.0,34.0
42639,Sahibzada Mohammad Shahid Khan Afridi,1980-03-01,46y 125d,Pakistan,Allrounder,Right hand Bat,Legbreak Googly,1996 - 2018,2007/08,IPL 2007/08,DCH,10,9.0,1.0,81.0,33.0,10.12,46.0,176.08,0.0,0.0,7.0,6.0,4,0,9.0,7.5,180.0,3/28,3/28,25.0,20.0,0.0,0.0,0.0,2006-08-28,2018-05-31,1996-10-02,2015-03-20,3.0,28.0,3.0,28.0
317709,Syed Mohammad Shoaib Ahmed,1987-11-19,38y 227d,India,,Right hand Bat,Right arm Fast medium,,2009,IPL 2009,DCH,8,3.0,1.0,1.0,1.0,0.5,6.0,16.66,0.0,0.0,0.0,0.0,4,0,5.0,8.94,102.0,2/20,2/20,30.4,20.4,0.0,0.0,0.0,,,,,2.0,20.0,2.0,20.0
228943,Sunny Sohal,1987-11-10,38y 236d,United States of America,Batter,Right hand Bat,Legbreak,2019 - 2019,2011,IPL 2011,DCH,11,10.0,0.0,249.0,62.0,24.9,191.0,130.36,0.0,2.0,25.0,10.0,0,0,,,,,,,,,,,2019-08-22,2019-08-25,,,,,,
228943,Sunny Sohal,1987-11-10,38y 236d,United States of America,Batter,Right hand Bat,Legbreak,2019 - 2019,2009/10,IPL 2009/10,PBKS,1,,,,,,,,,,,,0,0,,,,,,,,,,,2019-08-22,2019-08-25,,,,,,
228943,Sunny Sohal,1987-11-10,38y 236d,United States of America,Batter,Right hand Bat,Legbreak,2019 - 2019,2009,IPL 2009,PBKS,8,8.0,0.0,115.0,43.0,14.37,93.0,123.65,0.0,0.0,9.0,8.0,2,0,,,,,,,,,,,2019-08-22,2019-08-25,,,,,,
228943,Sunny Sohal,1987-11-10,38y 236d,United States of America,Batter,Right hand Bat,Legbreak,2019 - 2019,2007/08,IPL 2007/08,PBKS,2,2.0,0.0,4.0,4.0,2.0,8.0,50.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,2019-08-22,2019-08-25,,,,,,
24790,Tanmay Mishra,1986-12-22,39y 194d,India,Middle order Batter,Right hand Bat,Right arm Fast medium,2006 - 2013,2012,IPL 2012,DCH,1,,,,,,,,,,,,1,0,,,,,,,,,,,2007-09-01,2013-07-05,2006-02-25,2013-07-02,,,,
34281,Tirumalasetti Laxminarayana Suman,1983-12-15,42y 201d,India,Batter,Right hand Bat,Right arm Offbreak,,2013,IPL 2013,PWI,7,5.0,0.0,52.0,23.0,10.4,58.0,89.65,0.0,0.0,8.0,0.0,2,0,1.0,7.5,12.0,1/15,1/15,15.0,12.0,0.0,0.0,0.0,,,,,1.0,15.0,1.0,15.0
34281,Tirumalasetti Laxminarayana Suman,1983-12-15,42y 201d,India,Batter,Right hand Bat,Right arm Offbreak,,2012,IPL 2012,MI,2,2.0,0.0,15.0,10.0,7.5,19.0,78.94,0.0,0.0,1.0,1.0,1,0,,,,,,,,,,,,,,,,,,
34281,Tirumalasetti Laxminarayana Suman,1983-12-15,42y 201d,India,Batter,Right hand Bat,Right arm Offbreak,,2011,IPL 2011,MI,8,7.0,1.0,65.0,36.0,10.83,51.0,127.45,0.0,0.0,5.0,5.0,2,0,0.0,8.33,36.0,,,,,0.0,0.0,0.0,,,,,,,,
34281,Tirumalasetti Laxminarayana Suman,1983-12-15,42y 201d,India,Batter,Right hand Bat,Right arm Offbreak,,2009/10,IPL 2009/10,DCH,14,14.0,5.0,307.0,78.0,34.11,257.0,119.45,0.0,2.0,23.0,12.0,3,0,0.0,12.0,12.0,,,,,0.0,0.0,0.0,,,,,,,,
34281,Tirumalasetti Laxminarayana Suman,1983-12-15,42y 201d,India,Batter,Right hand Bat,Right arm Offbreak,,2009,IPL 2009,DCH,12,12.0,2.0,237.0,41.0,23.7,190.0,124.73,0.0,0.0,18.0,8.0,2,0,5.0,7.2,90.0,2/14,2/14,21.6,18.0,0.0,0.0,0.0,,,,,2.0,14.0,2.0,14.0
34139,Taduri Prakash Chandra Sudhindra,1984-04-24,42y 71d,India,,Left hand Bat,Right arm Fast,,2012,IPL 2012,DCH,3,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,1.0,11.65,70.0,1/46,1/46,136.0,70.0,0.0,0.0,0.0,,,,,1.0,46.0,1.0,46.0
528967,Veer Pratap Singh,1992-05-03,34y 62d,India,,Right hand Bat,Right arm Medium,,2012,IPL 2012,DCH,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,8.7,204.0,2/31,2/31,29.6,20.4,0.0,0.0,0.0,,,,,2.0,31.0,2.0,31.0
30750,Vangipurappu Venkata Sai Laxman,1974-11-01,51y 245d,India,Top order Batter,Right hand Bat,Right arm Offbreak,1996 - 2012,2011,IPL 2011,Kochi,3,3.0,0.0,44.0,36.0,14.66,42.0,104.76,0.0,0.0,3.0,2.0,0,0,,,,,,,,,,,,,1998-04-09,2006-12-03,,,,
30750,Vangipurappu Venkata Sai Laxman,1974-11-01,51y 245d,India,Top order Batter,Right hand Bat,Right arm Offbreak,1996 - 2012,2009/10,IPL 2009/10,DCH,6,6.0,1.0,64.0,22.0,12.8,60.0,106.66,0.0,0.0,7.0,1.0,2,0,,,,,,,,,,,,,1998-04-09,2006-12-03,,,,
30750,Vangipurappu Venkata Sai Laxman,1974-11-01,51y 245d,India,Top order Batter,Right hand Bat,Right arm Offbreak,1996 - 2012,2009,IPL 2009,DCH,5,5.0,0.0,19.0,10.0,3.8,33.0,57.57,0.0,0.0,1.0,1.0,1,0,,,,,,,,,,,,,1998-04-09,2006-12-03,,,,
30750,Vangipurappu Venkata Sai Laxman,1974-11-01,51y 245d,India,Top order Batter,Right hand Bat,Right arm Offbreak,1996 - 2012,2007/08,IPL 2007/08,DCH,6,6.0,1.0,155.0,52.0,31.0,132.0,117.42,0.0,1.0,22.0,1.0,1,0,,,,,,,,,,,,,1998-04-09,2006-12-03,,,,
459508,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2022,IPL 2022,LSG,3,,,,,,,,,,,,1,0,2.0,9.72,66.0,2/40,2/40,53.5,33.0,0.0,0.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,2.0,40.0,2.0,40.0
459508,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2020/21,IPL 2020/21,RR,1,1.0,0.0,6.0,6.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,0,0,1.0,12.5,24.0,1/50,1/50,50.0,24.0,0.0,0.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,1.0,50.0,1.0,50.0
459508,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2019,IPL 2019,PBKS,6,1.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,10.59,132.0,1/37,1/37,77.66,44.0,0.0,0.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,1.0,37.0,1.0,37.0
459508,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2018,IPL 2018,PBKS,14,8.0,2.0,32.0,14.0,5.33,38.0,84.21,0.0,0.0,2.0,1.0,5,0,24.0,8.0,336.0,4/16,4/16,18.66,14.0,3.0,0.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,4.0,16.0,4.0,16.0
459508,Andrew James Tye,1986-12-12,39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2017,IPL 2017,GL,6,3.0,1.0,53.0,25.0,26.5,30.0,176.66,0.0,0.0,4.0,3.0,0,0,12.0,6.71,126.0,5/17,5/17,11.75,10.5,0.0,1.0,0.0,2016-01-29,2021-08-07,2018-01-14,2018-06-19,5.0,17.0,5.0,17.0
