year,player_id,player_name,team,sold_price,sold_price_in_cr,prior_season,player_name_stats,birthdate,age,nationality,player_role,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,has_prior_season
2019,669855,Jofra Archer,Rajasthan Royals,72000000.0,7.2,2018,Jofra Chioke Archer,"April 01, 1995, Bridgetown, Barbados",31y 96d,England,Bowler,2019 - 2026,IPL 2018,RR,10.0,8,3,15,8,3.00,21,71.42,0,0,2,0,1.0,0.0,15,8.36,233,3/22,3/22,21.66,15.5,0,0,0,"May 05, 2019","July 04, 2026","May 03, 2019","November 01, 2025",True
2019,308967,Jos Buttler,Rajasthan Royals,44000000.0,4.4,2018,Joseph Charles Buttler,"September 08, 1990, Taunton, Somerset",35y 299d,England,Wicketkeeper Batter,2011 - 2026,IPL 2018,RR,13.0,13,3,548,95*,54.80,353,155.24,0,5,52,21,9.0,1.0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","July 01, 2026","February 21, 2012","January 27, 2026",True
2019,424377,K Gowtham,Rajasthan Royals,62000000.0,6.2,2018,Krishnappa Gowtham,"October 20, 1988, Bangalore, Karnataka",37y 258d,India,Bowling Allrounder,2021 - 2021,IPL 2018,RR,15.0,13,4,126,33*,14.00,64,196.87,0,0,9,9,10.0,0.0,11,7.80,240,2/12,2/12,28.36,21.8,0,0,0,,,"July 23, 2021","UP vs Karnataka  at Meerut - November 17 - 20, 2012",True
2019,403902,Liam Livingstone,Rajasthan Royals,5000000.0,0.5,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,853265,Mahipal Lomror,Rajasthan Royals,2000000.0,0.2,2018,Mahipal Krishan Lomror,"November 16, 1999, Nagaur, Rajasthan",26y 233d,India,Allrounder,-,IPL 2018,RR,2.0,2,1,20,11,20.00,21,95.23,0,0,1,0,0.0,0.0,0,9.00,18,-,-,-,-,0,0,0,,,,,True
2019,532856,Manan Vohra,Rajasthan Royals,2000000.0,0.2,2018,Manan Vohra,"July 18, 1993, Chandigarh, Punjab",32y 352d,India,Opening Batter,-,IPL 2018,RCB,4.0,4,0,55,45,13.75,47,117.02,0,0,2,4,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2019,914567,Oshane Thomas,Rajasthan Royals,11000000.0,1.1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,500135,Prashant Chopra,Rajasthan Royals,2000000.0,0.2,2018,Prashant Chopra,"October 07, 1992, Solan, Himachal Pradesh",33y 273d,India,Opening Batter,-,IPL 2018,RR,1.0,1,0,8,8,8.00,6,133.33,0,0,2,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2019,446763,Rahul Tripathi,Rajasthan Royals,34000000.0,3.4,2018,Rahul Ajay Tripathi,"March 02, 1991, Ranchi",35y 119d,India,Top order Batter,2023 - 2023,IPL 2018,RR,12.0,12,3,226,80*,25.11,167,135.32,0,1,18,8,4.0,0.0,-,-,-,-,-,-,-,-,-,-,"January 05, 2023","February 01, 2023",,,True
2019,1079434,Riyan Parag,Rajasthan Royals,2000000.0,0.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,1131619,S Midhun,Rajasthan Royals,2000000.0,0.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,425943,Sanju Samson,Rajasthan Royals,80000000.0,8.0,2018,Sanju Viswanath Samson,"November 11, 1994, Pulluvila, Vizhinjam, Trivandrum",31y 230d,India,Wicketkeeper Batter,2014 - 2026,IPL 2018,RR,15.0,15,1,441,92*,31.50,320,137.81,0,3,30,19,5.0,0.0,-,-,-,-,-,-,-,-,-,-,"July 19, 2015","June 28, 2026","July 23, 2021","December 21, 2023",True
2019,377534,Shashank Singh,Rajasthan Royals,3000000.0,0.3,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,344580,Shreyas Gopal,Rajasthan Royals,2000000.0,0.2,2018,Shreyas Gopal,"September 04, 1993, Banglaore, Karnataka",32y 305d,India,Bowler,-,IPL 2018,RR,11.0,4,1,50,24,16.66,45,111.11,0,0,5,0,3.0,0.0,11,7.61,186,4/16,4/16,21.45,16.9,1,0,0,,,,,True
2019,554701,Shubham Ranjane,Rajasthan Royals,2000000.0,0.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,267192,Steven Smith,Rajasthan Royals,125000000.0,12.5,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,27223,Stuart Binny,Rajasthan Royals,5000000.0,0.5,2018,Stuart Terence Roger Binny,"June 03, 1984, Bangalore, Karnataka",42y 33d,India,Allrounder,2014 - 2016,IPL 2018,RR,7.0,5,0,44,22,8.80,39,112.82,0,0,2,2,1.0,0.0,0,16.50,12,-,-,-,-,0,0,0,"July 17, 2015","August 27, 2016","January 28, 2014","October 11, 2015",True
2019,360911,Varun Aaron,Rajasthan Royals,24000000.0,2.4,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,44936,AB de Villiers,Royal Challengers Bangalore,110000000.0,11.0,2018,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 140d,South Africa,Wicketkeeper Batter,2004 - 2018,IPL 2018,RCB,12.0,11,2,480,90*,53.33,275,174.54,0,6,39,30,6.0,0.0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018",True
2019,500360,Akshdeep Nath,Royal Challengers Bangalore,36000000.0,3.6,2018,Akshdeep Deependra Nath,"May 10, 1993, Lucknow",33y 56d,United Arab Emirates,Middle order Batter,2026 - 2026,IPL 2018,PBKS,1.0,1,0,9,9,9.00,13,69.23,0,0,1,0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,"April 20, 2026","April 21, 2026","April 25, 2026","May 03, 2026",True
2019,55395,Colin de Grandhomme,Royal Challengers Bangalore,22000000.0,2.2,2018,Colin de Grandhomme,"July 22, 1986, Harare",39y 348d,New Zealand,Allrounder,2012 - 2022,IPL 2018,RCB,9.0,8,3,131,40,26.20,84,155.95,0,0,4,10,3.0,0.0,2,8.60,90,1/8,1/8,64.50,45.0,0,0,0,"February 11, 2012","September 10, 2021","March 03, 2012","April 04, 2022",True
2019,1119026,Devdutt Padikkal,Royal Challengers Bangalore,2000000.0,0.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,537124,Gurkeerat Singh Mann,Royal Challengers Bangalore,5000000.0,0.5,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,436757,Heinrich Klaasen,Royal Challengers Bangalore,5000000.0,0.5,2018,Heinrich Klaasen,"July 30, 1991, Pretoria, Transvaal",34y 342d,South Africa,Wicketkeeper Batter,2018 - 2025,IPL 2018,RR,4.0,4,1,57,32,19.00,47,121.27,0,0,5,1,3.0,4.0,-,-,-,-,-,-,-,-,-,-,"February 18, 2018","December 13, 2024","February 07, 2018","March 05, 2025",True
2019,805235,Himmat Singh,Royal Challengers Bangalore,6500000.0,0.65,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,1083033,Kulwant Khejroliya,Royal Challengers Bangalore,8500000.0,0.85,2018,Kulwant Khejroliya,"March 13, 1992, Churi Ajitgarh Jhunjhunu District, Rajasthan",34y 113d,India,Bowler,-,IPL 2018,RCB,3.0,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,2,9.87,65,2/33,2/33,53.50,32.5,0,0,0,,,,,True
2019,325012,Marcus Stoinis,Royal Challengers Bangalore,62000000.0,6.2,2018,Marcus Peter Stoinis,"August 16, 1989, Perth",36y 322d,Australia,Batting Allrounder,2015 - 2026,IPL 2018,PBKS,7.0,7,3,99,29*,24.75,76,130.26,0,0,6,4,2.0,0.0,3,10.90,66,1/15,1/15,40.00,22.0,0,0,0,"August 31, 2015","February 20, 2026","September 11, 2015","November 10, 2024",True
2019,451947,Milind Kumar,Royal Challengers Bangalore,2000000.0,0.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,8917,Moeen Ali,Royal Challengers Bangalore,17000000.0,1.7,2018,Moeen Munir Ali,"June 18, 1987, Birmingham",39y 11d,England,Batting Allrounder,2014 - 2024,IPL 2018,RCB,5.0,4,0,77,65,19.25,46,167.39,0,1,4,6,2.0,0.0,3,7.36,79,1/13,1/13,32.33,26.3,0,0,0,"March 11, 2014","June 27, 2024","February 28, 2014","November 11, 2023",True
2019,940973,Mohammed Siraj,Royal Challengers Bangalore,26000000.0,2.6,2018,Mohammed Siraj,"March 13, 1994, Hyderabad",32y 113d,India,Bowler,2017 - 2026,IPL 2018,RCB,11.0,4,2,25,14,12.50,22,113.63,0,0,2,1,5.0,0.0,11,8.95,246,3/25,3/25,33.36,22.3,0,0,0,"November 04, 2017","February 07, 2026","January 15, 2019","January 18, 2026",True
2019,261354,Nathan Coulter-Nile,Royal Challengers Bangalore,22000000.0,2.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,700167,Navdeep Saini,Royal Challengers Bangalore,30000000.0,3.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,32242,Parthiv Patel,Royal Challengers Bangalore,17000000.0,1.7,2018,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 112d,India,Wicketkeeper Batter,2002 - 2018,IPL 2018,RCB,6.0,6,1,153,53,30.60,109,140.36,0,1,20,4,3.0,0.0,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012",True
2019,530773,Pawan Negi,Royal Challengers Bangalore,10000000.0,1.0,2018,Pawan Negi,"January 06, 1993, Delhi",33y 174d,India,Bowler,2016 - 2016,IPL 2018,RCB,2.0,2,0,3,3,1.50,5,60.00,0,0,0,0,0.0,0.0,1,12.25,24,1/36,1/36,49.00,24.0,0,0,0,"March 03, 2016","Delhi vs Haryana  at Delhi - November 03 - 06, 2011",,,True
2019,1159712,Prayas Ray Barman,Royal Challengers Bangalore,15000000.0,1.5,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,670025,Shimron Hetmyer,Royal Challengers Bangalore,42000000.0,4.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,714451,Shivam Dube,Royal Challengers Bangalore,50000000.0,5.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,232364,Tim Southee,Royal Challengers Bangalore,10000000.0,1.0,2018,Timothy Grant Southee,"December 11, 1988, Whangarei, Northland",37y 200d,New Zealand,Bowler,2008 - 2024,IPL 2018,RCB,8.0,4,2,52,36*,26.00,46,113.04,0,0,5,1,3.0,0.0,5,9.00,174,3/30,3/30,52.20,34.8,0,0,0,"February 05, 2008","June 17, 2024","June 15, 2008","November 15, 2023",True
2019,376116,Umesh Yadav,Royal Challengers Bangalore,42000000.0,4.2,2018,Umeshkumar Tilak Yadav,"October 25, 1987, Nagpur, Maharashtra",38y 252d,India,Bowler,2010 - 2023,IPL 2018,RCB,14.0,5,1,3,1*,0.75,11,27.27,0,0,0,0,2.0,0.0,20,7.86,319,3/23,3/23,20.90,15.9,0,0,0,"August 07, 2012","October 04, 2022","May 28, 2010","October 24, 2018",True
2019,253802,Virat Kohli,Royal Challengers Bangalore,170000000.0,17.0,2018,Virat Kohli,"November 05, 1988, Delhi",37y 244d,India,Top order Batter,2008 - 2026,IPL 2018,RCB,14.0,14,3,530,92*,48.18,381,139.10,0,4,52,18,8.0,0.0,-,-,-,-,-,-,-,-,-,-,"June 12, 2010","June 29, 2024","August 18, 2008","January 18, 2026",True
2019,719715,Washington Sundar,Royal Challengers Bangalore,32000000.0,3.2,2018,Washington Sundar,"October 05, 1999, Chennai, Tamil Nadu",26y 272d,India,Bowling Allrounder,2017 - 2026,IPL 2018,RCB,7.0,6,3,65,35,21.66,38,171.05,0,0,5,4,0.0,0.0,4,9.60,120,2/22,2/22,48.00,30.0,0,0,0,"December 24, 2017","June 26, 2026","December 13, 2017","June 20, 2026",True
2019,430246,Yuzvendra Chahal,Royal Challengers Bangalore,60000000.0,6.0,2018,Yuzvendra Singh Chahal,"July 23, 1990, Jind, Haryana",35y 348d,India,Bowler,2016 - 2024,IPL 2018,RCB,14.0,1,1,0,0*,-,4,0.00,0,0,0,0,2.0,0.0,12,7.26,300,2/22,2/22,30.25,25.0,0,0,0,"June 18, 2016","August 13, 2023","June 11, 2016","January 24, 2023",True
2019,1070183,Abhishek Sharma,Sunrisers Hyderabad,5500000.0,0.55,2018,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 306d,India,Batting Allrounder,2024 - 2026,IPL 2018,DC,3.0,3,2,63,46*,63.00,33,190.90,0,0,3,5,1.0,0.0,-,-,-,-,-,-,-,-,-,-,"July 06, 2024","July 04, 2026",,,True
2019,732291,Basil Thampi,Sunrisers Hyderabad,9500000.0,0.95,2018,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,-,IPL 2018,SRH,4.0,2,1,3,3,3.00,6,50.00,0,0,0,0,2.0,0.0,5,11.21,61,2/4,2/4,22.80,12.2,0,0,0,,,,,True
2019,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,85000000.0,8.5,2018,Bhuvneshwar Kumar Singh,"February 05, 1990, Meerut, Uttar Pradesh",36y 150d,India,Bowler,2012 - 2022,IPL 2018,SRH,12.0,4,2,13,7,6.50,16,81.25,0,0,1,0,2.0,0.0,9,7.66,277,3/26,3/26,39.33,30.7,0,0,0,"December 25, 2012","November 22, 2022","December 30, 2012","January 21, 2022",True
2019,533042,Billy Stanlake,Sunrisers Hyderabad,5000000.0,0.5,2018,Billy James Stanlake,"November 04, 1994, Hervey Bay, Australia",31y 246d,Australia,Bowler,2017 - 2026,IPL 2018,SRH,4.0,1,1,5,5*,-,2,250.00,0,0,1,0,0.0,0.0,5,8.12,96,2/21,2/21,26.00,19.2,0,0,0,"February 17, 2017","November 08, 2019","January 13, 2017","May 30, 2026",True
2019,219889,David Warner,Sunrisers Hyderabad,125000000.0,12.5,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,497121,Deepak Hooda,Sunrisers Hyderabad,36000000.0,3.6,2018,Deepak Jagbir Hooda,"April 19, 1995, Rohtak",31y 71d,India,Allrounder,2022 - 2023,IPL 2018,SRH,9.0,8,4,87,32*,21.75,81,107.40,0,0,2,3,3.0,0.0,0,8.00,18,-,-,-,-,0,0,0,"February 24, 2022","February 01, 2023","February 06, 2022","November 30, 2022",True
2019,297433,Jonny Bairstow,Sunrisers Hyderabad,22000000.0,2.2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,277906,Kane Williamson,Sunrisers Hyderabad,30000000.0,3.0,2018,Kane Stuart Williamson,"August 08, 1990, Tauranga",35y 330d,New Zealand,Top order Batter,2010 - 2026,IPL 2018,SRH,17.0,17,3,735,84,52.50,516,142.44,0,8,63,28,6.0,0.0,-,-,-,-,-,-,-,-,-,-,"October 15, 2011","June 17, 2024","August 10, 2010","October 29, 2025",True
2019,942645,Khaleel Ahmed,Sunrisers Hyderabad,30000000.0,3.0,2018,Khaleel Khursheed Ahmed,"December 05, 1997, Tonk, Rajasthan",28y 214d,India,Bowler,2018 - 2024,IPL 2018,SRH,1.0,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,12.66,18,-,-,-,-,0,0,0,"November 04, 2018","July 30, 2024","September 18, 2018","August 14, 2019",True
2019,290630,Manish Pandey,Sunrisers Hyderabad,110000000.0,11.0,2018,Manish Krishnanand Pandey,"September 10, 1989, Nainital, Uttaranchal",36y 297d,India,Top order Batter,2015 - 2021,IPL 2018,SRH,15.0,13,2,284,62*,25.81,246,115.44,0,3,22,5,9.0,0.0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","December 04, 2020","July 14, 2015","July 23, 2021",True
2019,226492,Martin Guptill,Sunrisers Hyderabad,10000000.0,1.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,25913,Mohammad Nabi,Sunrisers Hyderabad,10000000.0,1.0,2018,Mohammad Nabi,"January 01, 1985, Loger, Afghanistan",41y 187d,Afghanistan,Allrounder,2009 - 2026,IPL 2018,SRH,2.0,2,0,18,14,9.00,12,150.00,0,0,3,0,0.0,0.0,1,9.40,30,1/23,1/23,47.00,30.0,0,0,0,"February 01, 2010","February 19, 2026","April 19, 2009","June 20, 2026",True
2019,793463,Rashid Khan,Sunrisers Hyderabad,90000000.0,9.0,2018,Rashid Khan Arman,"September 20, 1998, Nangarhar",27y 287d,Afghanistan,Bowling Allrounder,2015 - 2026,IPL 2018,SRH,17.0,7,2,59,34*,11.80,31,190.32,0,0,3,6,6.0,0.0,21,6.73,408,3/19,3/19,21.80,19.4,0,0,0,"October 26, 2015","February 19, 2026","October 18, 2015","June 20, 2026",True
2019,642531,Ricky Bhui,Sunrisers Hyderabad,2000000.0,0.2,2018,Ricky Kannakumar Bhui,"September 29, 1996, Bhopal, Madhya Pradesh",29y 281d,India,Top order Batter,-,IPL 2018,SRH,1.0,1,0,0,0,0.00,5,0.00,0,0,0,0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2019,438362,Sandeep Sharma,Sunrisers Hyderabad,30000000.0,3.0,2018,Sandeep Sharma,"May 18, 1993, Patiala, Punjab",33y 48d,India,Bowler,2015 - 2015,IPL 2018,SRH,12.0,3,1,0,0*,0.00,4,0.00,0,0,0,0,2.0,0.0,12,7.56,264,2/17,2/17,27.75,22.0,0,0,0,"July 17, 2015","July 19, 2015",,,True
2019,31872,Shahbaz Nadeem,Sunrisers Hyderabad,32000000.0,3.2,2018,Shahbaz Nadeem,"August 12, 1989, Bokaro, Bihar",36y 326d,India,Bowler,2019 - 2021,IPL 2018,DC,6.0,1,1,6,6*,-,8,75.00,0,0,0,0,1.0,0.0,3,10.73,90,2/34,2/34,53.66,30.0,0,0,0,,,,,True
2019,56143,Shakib Al Hasan,Sunrisers Hyderabad,20000000.0,2.0,2018,Shakib Al Hasan,"March 24, 1987, Magura, Jessore",39y 103d,Bangladesh,Allrounder,2006 - 2024,IPL 2018,SRH,17.0,13,2,239,35,21.72,197,121.31,0,0,26,5,3.0,0.0,14,8.00,342,2/18,2/18,32.57,24.4,0,0,0,"November 28, 2006","June 24, 2024","August 06, 2006","November 06, 2023",True
2019,302579,Shreevats Goswami,Sunrisers Hyderabad,10000000.0,1.0,2018,Shreevats Pratyush Goswami,"May 18, 1989, Calcutta (now Kolkata), Bengal",37y 48d,India,Wicketkeeper Batter,-,IPL 2018,SRH,6.0,3,0,52,35,17.33,40,130.00,0,0,6,1,5.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2019,326017,Siddarth Kaul,Sunrisers Hyderabad,38000000.0,3.8,2018,Siddarth Kaul,"May 19, 1990, Pathankot, Punjab",36y 49d,India,Bowler,2018 - 2019,IPL 2018,SRH,17.0,4,1,3,2,1.00,14,21.42,0,0,0,0,2.0,0.0,21,8.28,396,3/23,3/23,26.04,18.8,0,0,0,"June 29, 2018","February 27, 2019","July 12, 2018","September 25, 2018",True
2019,802575,T Natarajan,Sunrisers Hyderabad,4000000.0,0.4,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2019,477021,Vijay Shankar,Sunrisers Hyderabad,32000000.0,3.2,2018,Vijay Shankar,"January 26, 1991, Tirunelveli, Tamil Nadu",35y 154d,India,Allrounder,2018 - 2019,IPL 2018,DC,13.0,11,7,212,54*,53.00,148,143.24,0,1,11,11,6.0,0.0,1,11.60,30,1/22,1/22,58.00,30.0,0,0,0,"March 06, 2018","February 27, 2019","January 18, 2019","June 27, 2019",True
2019,279810,Wriddhiman Saha,Sunrisers Hyderabad,12000000.0,1.2,2018,Wriddhiman Prasanta Saha,"October 24, 1984, Shaktigarh, Siliguri, Bengal, India",41y 248d,India,Wicketkeeper Batter,2010 - 2021,IPL 2018,SRH,11.0,10,2,122,35,15.25,102,119.60,0,0,17,1,5.0,1.0,-,-,-,-,-,-,-,-,-,-,,,"November 28, 2010","November 09, 2014",True
2019,32498,Yusuf Pathan,Sunrisers Hyderabad,19000000.0,1.9,2018,Yusuf Khan Pathan,"November 17, 1982, Baroda, Gujarat",43y 230d,India,Allrounder,2007 - 2012,IPL 2018,SRH,15.0,13,4,260,45*,28.88,200,130.00,0,0,22,11,3.0,0.0,1,7.00,12,1/14,1/14,14.00,12.0,0,0,0,"September 24, 2007","March 30, 2012","June 10, 2008","March 18, 2012",True
2020,33141,Ambati Rayudu,Chennai Super Kings,22000000.0,2.2,2019,Ambati Thirupathi Rayudu,"September 23, 1985, Guntur, Andhra Pradesh",40y 279d,India,Middle order Batter,2013 - 2019,IPL 2019,CSK,17.0,17,5,282,57,23.50,303,93.06,0,1,20,7,6.0,0.0,-,-,-,-,-,-,-,-,-,-,"September 07, 2014","June 22, 2016","July 24, 2013","March 08, 2019",True
2020,447261,Deepak Chahar,Chennai Super Kings,8000000.0,0.8,2019,Deepak Lokandersingh Chahar,"August 07, 1992, Agra, Uttar Pradesh",33y 326d,India,Bowler,2018 - 2023,IPL 2019,CSK,17.0,2,0,7,7,3.50,9,77.77,0,0,1,0,2.0,0.0,22,7.47,387,3/20,3/20,21.90,17.5,0,0,0,"July 08, 2018","December 01, 2023","September 25, 2018","December 07, 2022",True
2020,51439,Dwayne Bravo,Chennai Super Kings,64000000.0,6.4,2019,Dwayne John Bravo,"October 07, 1983, Santa Cruz, Trinidad",42y 265d,West Indies,Allrounder,2004 - 2021,IPL 2019,CSK,12.0,9,4,80,27,16.00,66,121.21,0,0,6,3,5.0,0.0,11,8.01,247,3/33,3/33,30.00,22.4,0,0,0,"February 16, 2006","November 06, 2021","April 18, 2004","October 17, 2014",True
2020,44828,Faf du Plessis,Chennai Super Kings,16000000.0,1.6,2019,Francois du Plessis,"July 13, 1984, Pretoria",41y 351d,South Africa,Middle order Batter,2011 - 2021,IPL 2019,CSK,12.0,12,1,396,96,36.00,321,123.36,0,3,36,15,12.0,0.0,-,-,-,-,-,-,-,-,-,-,"September 08, 2012","December 01, 2020","January 18, 2011","July 06, 2019",True
2020,29264,Harbhajan Singh,Chennai Super Kings,20000000.0,2.0,2019,Harbhajan Singh,"July 03, 1980, Jullundur (now Jalandhar), Punjab",45y 361d,India,Bowler,1998 - 2016,IPL 2019,CSK,11.0,1,0,1,1,1.00,3,33.33,0,0,0,0,4.0,0.0,16,7.09,264,3/20,3/20,19.50,16.5,0,0,0,"December 01, 2006","March 03, 2016","April 17, 1998","October 25, 2015",True
2020,40618,Imran Tahir,Chennai Super Kings,10000000.0,1.0,2019,Mohammad Imran Tahir,"March 27, 1979, Lahore, Punjab",47y 94d,South Africa,Bowler,2011 - 2019,IPL 2019,CSK,17.0,1,1,0,0*,-,0,-,0,0,0,0,6.0,0.0,26,6.69,386,4/12,4/12,16.57,14.8,2,0,0,"August 02, 2013","March 19, 2019","February 24, 2011","July 06, 2019",True
2020,288284,Josh Hazlewood,Chennai Super Kings,20000000.0,2.0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,1083030,KM Asif,Chennai Super Kings,4000000.0,0.4,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,30288,Karn Sharma,Chennai Super Kings,50000000.0,5.0,2019,Karn Vinod Sharma,"October 23, 1987, Meerut, Uttar Pradesh",38y 249d,India,Bowler,2014 - 2014,IPL 2019,CSK,1.0,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,1,11.64,17,1/33,1/33,33.00,17.0,0,0,0,"Australia vs India  at Adelaide - December 09 - 13, 2014","November 13, 2014","November 13, 2014","November 16, 2014",True
2020,290716,Kedar Jadhav,Chennai Super Kings,78000000.0,7.8,2019,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 95d,India,Batting Allrounder,2014 - 2020,IPL 2019,CSK,14.0,12,3,162,58,18.00,169,95.85,0,1,19,3,4.0,0.0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020",True
2020,542023,Lungi Ngidi,Chennai Super Kings,5000000.0,0.5,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,237095,M Vijay,Chennai Super Kings,20000000.0,2.0,2019,Murali Vijay,"April 01, 1984, Chennai",42y 89d,India,Opening Batter,2008 - 2018,IPL 2019,CSK,2.0,2,0,64,38,32.00,61,104.91,0,0,6,1,1.0,0.0,-,-,-,-,-,-,-,-,-,-,"May 01, 2010","July 19, 2015","February 27, 2010","July 14, 2015",True
2020,28081,MS Dhoni,Chennai Super Kings,150000000.0,15.0,2019,Mahendra Singh Dhoni,"July 07, 1981, Ranchi, Bihar (now Jharkhand)",44y 357d,India,Wicketkeeper Batter,2004 - 2019,IPL 2019,CSK,15.0,12,7,416,84*,83.20,309,134.62,0,3,22,23,11.0,5.0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","February 27, 2019","December 23, 2004","India
                              vs New Zealand at Manchester - July 09 - 10, 2019",True
2020,502714,Mitchell Santner,Chennai Super Kings,5000000.0,0.5,2019,Mitchell Josef Santner,"February 05, 1992, Hamilton",34y 144d,New Zealand,Bowling Allrounder,2015 - 2026,IPL 2019,CSK,4.0,2,1,32,22,32.00,23,139.13,0,0,0,3,1.0,0.0,4,6.71,84,2/13,2/13,23.50,21.0,0,0,0,"June 23, 2015","March 20, 2026","June 09, 2015","November 22, 2025",True
2020,694209,Monu Kumar,Chennai Super Kings,2000000.0,0.2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,1048813,Narayan Jagadeesan,Chennai Super Kings,2000000.0,0.2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,32966,Piyush Chawla,Chennai Super Kings,67500000.0,6.75,2019,Piyush Pramod Chawla,"December 24, 1988, Aligarh, Uttar Pradesh",37y 187d,India,Bowling Allrounder,2006 - 2012,IPL 2019,KKR,13.0,5,2,42,14*,14.00,37,113.51,0,0,4,2,5.0,0.0,10,8.96,267,3/20,3/20,39.90,26.7,0,0,0,"May 02, 2010","December 22, 2012","May 12, 2007","March 09, 2011",True
2020,234675,Ravindra Jadeja,Chennai Super Kings,70000000.0,7.0,2019,Ravindrasinh Anirudhsinh Jadeja,"December 06, 1988, Navagam-Khed, Saurashtra",37y 205d,India,Allrounder,2009 - 2026,IPL 2019,CSK,16.0,9,6,106,31*,35.33,88,120.45,0,0,7,4,9.0,0.0,15,6.35,324,3/9,3/9,22.86,21.6,0,0,0,"February 10, 2009","June 29, 2024","February 08, 2009","January 18, 2026",True
2020,1048739,Ravisrinivasan Sai Kishore,Chennai Super Kings,2000000.0,0.2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2020,1060380,Ruturaj Gaikwad,Chennai Super Kings,2000000.0,0.2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
