year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped
2022,1151288,Sai Sudharsan,Gujarat Titans,2000000,0.2,26000,2000000,0.2,,899500000,89.95,500000,0.05,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1070173,Shubman Gill,Gujarat Titans,80000000,8,1066000,,,,899500000,89.95,500000,0.05,New,1,0,,from auction file,2021,Shubman Gill,9/8/1999,26y 321d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2019 - 2026,IPL 2021,KKR,17,17,0,478,57,28.11,402,118.9,0,3,50,12,6,0,,,,,,,,,,,1/3/2023,12/14/2025,1/31/2019,7/19/2026,,,,,TRUE,TRUE,2019,TRUE
2022,360911,Varun Aaron,Gujarat Titans,5000000,0.5,66000,5000000,0.5,,899500000,89.95,500000,0.05,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,477021,Vijay Shankar,Gujarat Titans,14000000,1.4,186000,5000000,0.5,,899500000,89.95,500000,0.05,New,0,0,sold,from auction file,2021,Vijay Shankar,1/26/1991,35y 154d,India,Allrounder,Right hand Bat,Right arm Medium,2018 - 2019,IPL 2021,SRH,7,5,0,58,28,11.6,52,111.53,0,0,1,3,3,0,3,9.09,66,19-Feb,19-Feb,33.33,22,0,0,0,3/6/2018,2/27/2019,1/18/2019,6/27/2019,2,19,2,19,TRUE,TRUE,2018,TRUE
2022,279810,Wriddhiman Saha,Gujarat Titans,19000000,1.9,253000,10000000,1,,899500000,89.95,500000,0.05,New,0,0,sold,from auction file,2021,Wriddhiman Prasanta Saha,10/24/1984,41y 248d,India,Wicketkeeper Batter,Right hand Bat,,2010 - 2021,IPL 2021,SRH,9,9,0,131,44,14.55,140,93.57,0,0,7,5,6,0,,,,,,,,,,,,,11/28/2010,11/9/2014,,,,,TRUE,TRUE,2010,TRUE
2022,1159720,Yash Dayal,Gujarat Titans,32000000,3.2,426000,2000000,0.2,,899500000,89.95,500000,0.05,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1081183,Abhijeet Tomar,Kolkata Knight Riders,4000000,0.4,53000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,277916,Ajinkya Rahane,Kolkata Knight Riders,10000000,1,133000,10000000,1,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,Ajinkya Madhukar Rahane,6/6/1988,38y 23d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,IPL 2021,DC,2,1,0,8,8,8,8,100,0,0,1,0,0,0,,,,,,,,,,,8/31/2011,8/28/2016,9/3/2011,2/16/2018,,,,,TRUE,TRUE,2011,TRUE
2022,249866,Alex Hales,Kolkata Knight Riders,15000000,1.5,200000,15000000,1.5,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1254269,Aman Khan,Kolkata Knight Riders,2000000,0.2,26000,,,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,276298,Andre Russell,Kolkata Knight Riders,120000000,12,1600000,,,,895500000,89.55,4500000,0.45,Retained,0,1,,from auction file,2021,Andre Dwayne Russell,4/29/1988,38y 66d,West Indies,Allrounder,Right hand Bat,Right arm Fast,2010 - 2025,IPL 2021,KKR,10,9,2,183,54,26.14,120,152.5,0,1,14,14,2,0,11,9.89,114,15-May,15-May,17.09,10.3,0,1,0,4/21/2011,7/22/2025,3/11/2011,6/17/2019,5,15,5,15,TRUE,TRUE,2010,TRUE
2022,1079839,Anukul Roy,Kolkata Knight Riders,2000000,0.2,26000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1299879,Ashok Sharma,Kolkata Knight Riders,5500000,0.55,73000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,477069,Baba Indrajith,Kolkata Knight Riders,2000000,0.2,26000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,623695,Chamika Karunaratne,Kolkata Knight Riders,5000000,0.5,66000,5000000,0.5,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,25913,Mohammad Nabi,Kolkata Knight Riders,10000000,1,133000,10000000,1,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,Mohammad Nabi,1/1/1985,41y 187d,Afghanistan,Allrounder,Right hand Bat,Right arm Offbreak,2009 - 2026,IPL 2021,SRH,3,3,0,34,17,11.33,20,170,0,0,3,2,5,0,2,10.75,48,Feb-32,Feb-32,43,24,0,0,0,2/1/2010,2/19/2026,4/19/2009,6/20/2026,2,32,2,32,TRUE,TRUE,2009,TRUE
2022,604527,Nitish Rana,Kolkata Knight Riders,80000000,8,1066000,10000000,1,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,Nitish Rana,12/27/1993,32y 189d,India,Middle order Batter,Left hand Bat,"Right arm Medium, Right arm Offbreak, Legbreak",2021 - 2021,IPL 2021,KKR,17,16,3,383,80,29.46,314,121.97,0,2,34,17,4,0,0,6,12,,,,,0,0,0,7/28/2021,7/29/2021,7/23/2021,7/28/2021,,,,,TRUE,TRUE,2021,TRUE
2022,489889,Pat Cummins,Kolkata Knight Riders,72500000,7.25,966000,20000000,2,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,Patrick James Cummins,5/8/1993,33y 57d,Australia,Bowler,Right hand Bat,Right arm Fast,2011 - 2025,IPL 2021,KKR,7,5,2,93,66,31,56,166.07,0,1,5,8,2,0,9,8.83,161,24-Mar,24-Mar,26.33,17.8,0,0,0,10/13/2011,6/24/2024,10/19/2011,11/8/2024,3,24,3,24,TRUE,TRUE,2011,TRUE
2022,1083464,Pratham Singh,Kolkata Knight Riders,2000000,0.2,26000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1299848,Ramesh Kumar,Kolkata Knight Riders,2000000,0.2,26000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1161489,Rasikh Salam,Kolkata Knight Riders,2000000,0.2,26000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,723105,Rinku Singh,Kolkata Knight Riders,5500000,0.55,73000,2000000,0.2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,297628,Sam Billings,Kolkata Knight Riders,20000000,2,266000,20000000,2,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,237696,Sheldon Jackson,Kolkata Knight Riders,6000000,0.6,80000,3000000,0.3,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1079848,Shivam Mavi,Kolkata Knight Riders,72500000,7.25,966000,4000000,0.4,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,Shivam Pankaj Mavi,11/26/1998,27y 221d,India,Bowling Allrounder,Right hand Bat,Right arm Fast medium,2023 - 2023,IPL 2021,KKR,9,2,0,25,20,12.5,20,125,0,0,2,2,5,0,11,7.24,193,21-Apr,21-Apr,21.18,17.5,1,0,0,1/3/2023,2/1/2023,,,4,21,4,21,TRUE,TRUE,2023,FALSE
2022,642519,Shreyas Iyer,Kolkata Knight Riders,122500000,12.25,1633000,20000000,2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,Shreyas Santosh Iyer,12/6/1994,31y 210d,India,Top order Batter,Right hand Bat,"Right arm Offbreak, Legbreak Googly",2017 - 2026,IPL 2021,DC,8,8,3,175,47,35,171,102.33,0,0,7,5,6,0,,,,,,,,,,,11/1/2017,7/1/2026,12/10/2017,6/20/2026,,,,,TRUE,TRUE,2017,TRUE
2022,230558,Sunil Narine,Kolkata Knight Riders,60000000,6,800000,,,,895500000,89.55,4500000,0.45,Retained,0,1,,from auction file,2021,Sunil Philip Narine,5/26/1988,38y 40d,West Indies,Bowling Allrounder,Left hand Bat,Right arm Offbreak,2011 - 2019,IPL 2021,KKR,14,10,2,62,26,7.75,47,131.91,0,0,3,5,2,0,16,6.44,336,21-Apr,21-Apr,22.56,21,1,0,0,3/27/2012,8/6/2019,12/5/2011,10/5/2016,4,21,4,21,TRUE,TRUE,2011,TRUE
2022,232364,Tim Southee,Kolkata Knight Riders,15000000,1.5,200000,15000000,1.5,,895500000,89.55,4500000,0.45,New,0,1,sold,from auction file,2021,Timothy Grant Southee,12/11/1988,37y 200d,New Zealand,Bowler,Right hand Bat,Right arm Medium fast,2008 - 2024,IPL 2021,KKR,3,1,0,3,3,3,5,60,0,0,0,0,2,0,3,7.91,72,26-Feb,26-Feb,31.66,24,0,0,0,2/5/2008,6/17/2024,6/15/2008,11/15/2023,2,26,2,26,TRUE,TRUE,2008,TRUE
2022,376116,Umesh Yadav,Kolkata Knight Riders,20000000,2,266000,20000000,2,,895500000,89.55,4500000,0.45,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1108375,Varun Chakravarthy,Kolkata Knight Riders,80000000,8,1066000,,,,895500000,89.55,4500000,0.45,Retained,0,0,,from auction file,2021,Varun Chakravarthy Vinod,8/29/1991,34y 310d,India,Bowler,Right hand Bat,Legbreak Googly,2021 - 2026,IPL 2021,KKR,17,3,2,2,2,2,4,50,0,0,0,0,1,0,18,6.58,408,13-Mar,13-Mar,24.88,22.6,0,0,0,7/25/2021,7/4/2026,2/9/2025,3/9/2025,3,13,3,13,TRUE,TRUE,2021,TRUE
2022,851403,Venkatesh Iyer,Kolkata Knight Riders,80000000,8,1066000,,,,895500000,89.55,4500000,0.45,Retained,0,0,,from auction file,2021,Venkatesh Rajasekaran Iyer,12/25/1994,31y 192d,India,Allrounder,Left hand Bat,Right arm Medium,2021 - 2022,IPL 2021,KKR,10,10,1,370,67,41.11,288,128.47,0,4,37,14,7,0,3,8.11,51,Feb-29,Feb-29,23,17,0,0,0,11/17/2021,2/27/2022,1/19/2022,1/21/2022,2,29,2,29,TRUE,TRUE,2021,TRUE
2022,591650,Ankit Rajpoot,Lucknow Super Giants,5000000,0.5,66000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,694211,Avesh Khan,Lucknow Super Giants,100000000,10,1333000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Avesh Khan,12/13/1996,29y 203d,India,Bowler,Right hand Bat,Right arm Fast medium,2022 - 2024,IPL 2021,DC,16,1,0,5,5,5,3,166.66,0,0,1,0,1,0,24,7.37,366,13-Mar,13-Mar,18.75,15.2,0,0,0,2/20/2022,11/10/2024,7/24/2022,12/21/2023,3,13,3,13,TRUE,TRUE,2022,TRUE
2022,1151270,Ayush Badoni,Lucknow Super Giants,2000000,0.2,26000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,497121,Deepak Hooda,Lucknow Super Giants,57500000,5.75,766000,7500000,0.75,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Deepak Jagbir Hooda,4/19/1995,31y 71d,India,Allrounder,Right hand Bat,Right arm Offbreak,2022 - 2023,IPL 2021,PBKS,12,11,1,160,64,16,123,130.08,0,1,9,9,7,0,2,8.5,96,15-Jan,15-Jan,68,48,0,0,0,2/24/2022,2/1/2023,2/6/2022,11/30/2022,1,15,1,15,TRUE,TRUE,2022,TRUE
2022,552152,Dushmantha Chameera,Lucknow Super Giants,20000000,2,266000,5000000,0.5,,900000000,90,0,0,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,431901,Evin Lewis,Lucknow Super Giants,20000000,2,266000,20000000,2,,900000000,90,0,0,New,0,1,sold,from auction file,2021,Evin Lewis,12/27/1991,34y 190d,West Indies,Opening Batter,Left hand Bat,,2016 - 2026,IPL 2021,RR,5,5,0,151,58,30.2,93,162.36,0,1,18,7,0,0,,,,,,,,,,,3/27/2016,1/21/2026,10/5/2016,8/12/2025,,,,,TRUE,TRUE,2016,TRUE
2022,391485,Jason Holder,Lucknow Super Giants,87500000,8.75,1166000,15000000,1.5,,900000000,90,0,0,New,0,1,sold,from auction file,2021,Jason Omar Holder,11/5/1991,34y 236d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,IPL 2021,SRH,8,7,1,85,47,14.16,72,118.05,0,0,2,6,2,0,16,7.75,191,Apr-52,Apr-52,15.43,11.9,1,0,0,1/15/2014,6/14/2026,2/1/2013,7/1/2023,4,52,4,52,TRUE,TRUE,2013,TRUE
2022,424377,K Gowtham,Lucknow Super Giants,9000000,0.9,120000,5000000,0.5,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,422108,KL Rahul,Lucknow Super Giants,170000000,17,2266000,,,,900000000,90,0,0,New,1,0,,from auction file,2021,Kannaur Lokesh Rahul,4/18/1992,34y 77d,India,Wicketkeeper Batter,Right hand Bat,,2014 - 2026,IPL 2021,PBKS,13,13,3,626,98,62.6,451,138.8,0,6,48,30,11,0,,,,,,,,,,,6/18/2016,11/10/2022,6/11/2016,6/17/2026,,,,,TRUE,TRUE,2014,TRUE
2022,1246518,Karan Sharma,Lucknow Super Giants,2000000,0.2,26000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,471342,Krunal Pandya,Lucknow Super Giants,82500000,8.25,1100000,20000000,2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Krunal Himanshu Pandya,3/24/1991,35y 103d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2018 - 2021,IPL 2021,MI,13,12,2,143,39,14.3,123,116.26,0,0,10,6,6,0,5,7.98,199,13-Jan,13-Jan,53,39.8,0,0,0,11/4/2018,7/25/2021,3/23/2021,7/20/2021,1,13,1,13,TRUE,TRUE,2018,TRUE
2022,348056,Kyle Mayers,Lucknow Super Giants,5000000,0.5,66000,5000000,0.5,,900000000,90,0,0,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,532856,Manan Vohra,Lucknow Super Giants,2000000,0.2,26000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Manan Vohra,7/18/1993,32y 352d,India,Opening Batter,Right hand Bat,Right arm Medium,,IPL 2021,RR,4,4,0,42,14,10.5,39,107.69,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,FALSE
2022,290630,Manish Pandey,Lucknow Super Giants,46000000,4.6,613000,10000000,1,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Manish Krishnanand Pandey,9/10/1989,36y 297d,India,Top order Batter,Right hand Bat,Right arm Medium,2015 - 2021,IPL 2021,SRH,8,8,2,292,69,48.66,236,123.72,0,3,21,10,5,0,,,,,,,,,,,7/17/2015,12/4/2020,7/14/2015,7/23/2021,,,,,TRUE,TRUE,2015,TRUE
2022,325012,Marcus Stoinis,Lucknow Super Giants,92000000,9.2,1226000,,,,900000000,90,0,0,New,1,1,,from auction file,2021,Marcus Peter Stoinis,8/16/1989,36y 322d,Australia,Batting Allrounder,Right hand Bat,Right arm Medium,2015 - 2026,IPL 2021,DC,10,7,3,89,27,22.25,72,123.61,0,0,11,1,2,0,2,10.47,67,7-Jan,7-Jan,58.5,33.5,0,0,0,8/31/2015,2/20/2026,9/11/2015,11/10/2024,1,7,1,7,TRUE,TRUE,2015,TRUE
2022,351588,Mark Wood,Lucknow Super Giants,75000000,7.5,1000000,20000000,2,,900000000,90,0,0,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1292563,Mayank Yadav,Lucknow Super Giants,2000000,0.2,26000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1132005,Mohsin Khan,Lucknow Super Giants,2000000,0.2,26000,2000000,0.2,,900000000,90,0,0,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,379143,Quinton de Kock,Lucknow Super Giants,67500000,6.75,900000,20000000,2,,900000000,90,0,0,New,0,1,sold,from auction file,2021,Quinton de Kock,12/17/1992,33y 199d,South Africa,Wicketkeeper Batter,Left hand Bat,,2012 - 2026,IPL 2021,MI,11,11,1,297,70,29.7,256,116.01,0,2,29,7,4,2,,,,,,,,,,,12/21/2012,3/4/2026,1/19/2013,12/6/2025,,,,,TRUE,TRUE,2012,TRUE
2022,1175441,Ravi Bishnoi,Lucknow Super Giants,40000000,4,533000,,,,900000000,90,0,0,New,1,0,,from auction file,2021,Ravi Bishnoi,9/5/2000,25y 303d,India,Bowler,Right hand Bat,Legbreak Googly,2022 - 2026,IPL 2021,PBKS,9,1,0,1,1,1,4,25,0,0,0,0,2,0,12,6.38,216,24-Mar,24-Mar,19.16,18,0,0,0,2/16/2022,7/4/2026,10/6/2022,2/16/2022,3,24,3,24,TRUE,TRUE,2022,TRUE
2022,31872,Shahbaz Nadeem,Lucknow Super Giants,5000000,0.5,66000,5000000,0.5,,900000000,90,0,0,New,0,0,sold,from auction file,2021,Shahbaz Nadeem,8/12/1989,36y 326d,India,Bowler,Right hand Bat,Slow Left arm Orthodox,2019 - 2021,IPL 2021,SRH,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,9,24,Jan-36,Jan-36,36,24,0,0,0,,,,,1,36,1,36,TRUE,TRUE,2019,TRUE
2022,851261,Anmolpreet Singh,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,Anmolpreet Singh,3/28/1998,28y 100d,India,Batter,Right hand Bat,Right arm Offbreak,,IPL 2021,MI,1,1,0,16,16,16,14,114.28,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,FALSE
2022,1148776,Arjun Tendulkar,Mumbai Indians,3000000,0.3,40000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1244751,Arshad Khan,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1130300,Aryan Juyal,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,732291,Basil Thampi,Mumbai Indians,3000000,0.3,40000,3000000,0.3,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,826901,Daniel Sams,Mumbai Indians,26000000,2.6,346000,10000000,1,,899000000,89.9,1000000,0.1,New,0,1,sold,from auction file,2021,Daniel Richard Sams,10/27/1992,33y 250d,Australia,Allrounder,Right hand Bat,Left arm Fast medium,2020 - 2022,IPL 2021,RCB,2,2,1,6,3,6,6,100,0,0,0,0,0,0,1,6.5,36,24-Jan,24-Jan,39,36,0,0,0,12/6/2020,10/9/2022,,,1,24,1,24,TRUE,TRUE,2020,TRUE
2022,1070665,Dewald Brevis,Mumbai Indians,30000000,3,400000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,670013,Fabian Allen,Mumbai Indians,7500000,0.75,100000,7500000,0.75,,899000000,89.9,1000000,0.1,New,0,1,sold,from auction file,2021,Fabian Anthony Allen,5/7/1995,31y 60d,West Indies,Bowling Allrounder,Right hand Bat,Slow Left arm Orthodox,2018 - 2025,IPL 2021,PBKS,4,3,2,6,6,6,12,50,0,0,0,0,2,0,1,8.18,66,22-Jan,22-Jan,90,66,0,0,0,11/4/2018,9/30/2025,10/27/2018,2/11/2022,1,22,1,22,TRUE,TRUE,2018,TRUE
2022,1175423,Hrithik Shokeen,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,720471,Ishan Kishan,Mumbai Indians,152500000,15.25,2033000,20000000,2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,Ishan Pranav Kumar Pandey Kishan,7/18/1998,27y 351d,India,Wicketkeeper Batter,Left hand Bat,"Right arm Offbreak, Legbreak",2021 - 2026,IPL 2021,MI,10,10,1,241,84,26.77,180,133.88,0,2,21,10,3,0,,,,,,,,,,,3/14/2021,7/1/2026,7/18/2021,6/20/2026,,,,,TRUE,TRUE,2021,TRUE
2022,625383,Jasprit Bumrah,Mumbai Indians,120000000,12,1600000,,,,899000000,89.9,1000000,0.1,Retained,0,0,,from auction file,2021,Jasprit Jasbirsingh Bumrah,12/6/1993,32y 212d,India,Bowler,Right hand Bat,Right arm Fast,2016 - 2026,IPL 2021,MI,14,7,5,16,5,8,17,94.11,0,0,2,0,4,0,21,7.45,330,Mar-36,Mar-36,19.52,15.7,0,0,0,1/26/2016,3/8/2026,1/23/2016,11/19/2023,3,36,3,36,TRUE,TRUE,2016,TRUE
2022,390484,Jaydev Unadkat,Mumbai Indians,13000000,1.3,173000,7500000,0.75,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,Jaydev Dipakbhai Unadkat,10/18/1991,34y 259d,India,Bowler,Right hand Bat,Left arm Medium,2010 - 2023,IPL 2021,RR,6,3,1,41,24,20.5,29,141.37,0,0,3,2,1,0,4,7.63,132,15-Mar,15-Mar,42,33,0,0,0,6/18/2016,3/18/2018,7/24/2013,8/1/2023,3,15,3,15,TRUE,TRUE,2010,TRUE
2022,669855,Jofra Archer,Mumbai Indians,80000000,8,1066000,20000000,2,,899000000,89.9,1000000,0.1,New,0,1,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,230559,Kieron Pollard,Mumbai Indians,60000000,6,800000,,,,899000000,89.9,1000000,0.1,Retained,0,1,,from auction file,2021,Kieron Adrian Pollard,5/12/1987,39y 56d,West Indies,Batting Allrounder,Right hand Bat,Right arm Medium,2007 - 2022,IPL 2021,MI,14,13,5,245,87,30.62,165,148.48,0,1,16,16,6,0,5,7.21,79,8-Feb,8-Feb,19,15.8,0,0,0,6/20/2008,2/20/2022,4/10/2007,2/6/2022,2,8,2,8,TRUE,TRUE,2007,TRUE
2022,528067,M Ashwin,Mumbai Indians,16000000,1.6,213000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,Murugan Ashwin,9/8/1990,35y 301d,India,Bowler,Right hand Bat,Legbreak Googly,,IPL 2021,PBKS,3,2,0,15,9,7.5,24,62.5,0,0,1,0,0,0,1,8.81,66,Jan-32,Jan-32,97,66,0,0,0,,,,,1,32,1,32,TRUE,TRUE,,FALSE
2022,1081442,Mayank Markande,Mumbai Indians,6500000,0.65,86000,5000000,0.5,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,Mayank Markande,11/11/1997,28y 238d,India,Bowler,Right hand Bat,Legbreak,2019 - 2019,IPL 2021,RR,1,,,,,,,,,,,,0,0,0,8.66,18,,,,,0,0,0,2/24/2019,11/1/2018,,,,,,,TRUE,TRUE,2019,TRUE
2022,1212693,Rahul Buddhi,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,1079470,Ramandeep Singh,Mumbai Indians,2000000,0.2,26000,2000000,0.2,,899000000,89.9,1000000,0.1,New,0,0,sold,from auction file,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2022,961713,Riley Meredith,Mumbai Indians,10000000,1,133000,10000000,1,,899000000,89.9,1000000,0.1,New,0,1,sold,from auction file,2021,Riley Patrick Meredith,6/21/1996,30y 16d,Australia,Bowler,Right hand Bat,Right arm Fast,2021 - 2026,IPL 2021,PBKS,5,1,1,0,0,,0,,0,0,0,0,0,0,4,9.94,102,29-Jan,29-Jan,42.25,25.5,0,0,0,3/3/2021,9/4/2024,7/22/2021,6/14/2026,1,29,1,29,TRUE,TRUE,2021,TRUE
